code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score
AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1753.0,53.0,0.0,50.0,TMA,54.0,20.0,2146.0,10.0
AAA,2013J,183947,M,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,1754.0,118.0,0.0,48.0,TMA,117.0,20.0,964.0,9.600000000000001
AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1754.0,116.0,0.0,83.0,TMA,117.0,20.0,1949.0,16.6
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,214.0,0.0,80.0,TMA,215.0,30.0,4441.0,24.0
AAA,2013J,113295,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1753.0,61.0,0.0,77.0,TMA,54.0,20.0,3553.0,15.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1755.0,164.0,0.0,57.0,TMA,166.0,20.0,838.0,11.4
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1752.0,19.0,0.0,85.0,TMA,19.0,10.0,569.0,8.5
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,1752.0,19.0,0.0,78.0,TMA,19.0,10.0,406.0,7.800000000000001
AAA,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,1755.0,164.0,0.0,84.0,TMA,166.0,20.0,1181.0,16.8
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1755.0,166.0,0.0,80.0,TMA,166.0,20.0,6589.0,16.0
AAA,2013J,228082,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,1755.0,166.0,0.0,77.0,TMA,166.0,20.0,227.0,15.4
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1756.0,213.0,0.0,67.0,TMA,215.0,30.0,1462.0,20.099999999999998
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,58.0,TMA,215.0,30.0,5988.0,17.4
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1753.0,92.0,0.0,64.0,TMA,54.0,20.0,201.0,12.8
AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1756.0,215.0,0.0,71.0,TMA,215.0,30.0,1473.0,21.3
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1753.0,53.0,0.0,53.0,TMA,54.0,20.0,224.0,10.600000000000001
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1753.0,54.0,0.0,63.0,TMA,54.0,20.0,166.0,12.600000000000001
AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,166.0,0.0,76.0,TMA,166.0,20.0,612.0,15.200000000000001
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1755.0,173.0,0.0,39.0,TMA,166.0,20.0,2742.0,7.800000000000001
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,1752.0,19.0,0.0,71.0,TMA,19.0,10.0,445.0,7.1000000000000005
AAA,2013J,123044,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1752.0,25.0,0.0,75.0,TMA,19.0,10.0,2041.0,7.5
AAA,2013J,184271,M,South West Region,HE Qualification,80-90%,35-55,0,170,N,Pass,1755.0,158.0,0.0,53.0,TMA,166.0,20.0,1312.0,10.600000000000001
AAA,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1753.0,54.0,0.0,75.0,TMA,54.0,20.0,3070.0,15.0
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,1753.0,54.0,0.0,85.0,TMA,54.0,20.0,1695.0,17.0
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1753.0,51.0,0.0,68.0,TMA,54.0,20.0,2832.0,13.600000000000001
AAA,2013J,74372,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,1752.0,22.0,0.0,60.0,TMA,19.0,10.0,116.0,6.0
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1756.0,215.0,0.0,58.0,TMA,215.0,30.0,5988.0,17.4
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,194.0,13.0
AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1756.0,216.0,0.0,66.0,TMA,215.0,30.0,2287.0,19.8
AAA,2013J,116541,M,Wales,HE Qualification,0-10%,0-35,0,60,N,Pass,1756.0,220.0,0.0,50.0,TMA,215.0,30.0,1886.0,15.0
AAA,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1752.0,17.0,0.0,86.0,TMA,19.0,10.0,1359.0,8.6
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1755.0,165.0,0.0,63.0,TMA,166.0,20.0,224.0,12.600000000000001
AAA,2013J,2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,1754.0,114.0,0.0,60.0,TMA,117.0,20.0,472.0,12.0
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1752.0,16.0,0.0,80.0,TMA,19.0,10.0,1445.0,8.0
